,mask_id,matched_id
10043,76211,83603
10044,76212,83599
10045,76217,84135
10046,76218,83605
10047,76219,83608
10048,76220,84297
10049,76222,83607
10050,76227,83616
10051,76230,83624
10052,76231,83619
10053,76232,84249
10054,76234,83622
10055,76236,83634
10056,76237,83623
10057,76238,83630
10058,76239,83626
10059,76240,83629
10060,76241,83627
10061,76242,84107
10062,76243,83637
10063,76244,84323
10064,76250,84246
10065,76254,83641
10066,76256,83645
10067,76258,84008
10068,76259,83644
10069,76263,83652
10070,76264,83648
10071,76265,83650
10072,76267,83655
10073,76268,83661
10074,76269,83657
10075,76270,83660
10076,76271,83659
10077,76273,83664
10078,76276,83672
10079,76277,83671
10080,76279,83667
10081,76280,83674
10082,76281,83677
10083,76282,83681
10084,76283,83926
10085,76307,83700
10086,76313,83709
10087,76316,83702
10088,76321,83712
10089,76337,84057
10090,76338,83728
10091,76339,83727
10092,76343,83733
10093,76345,83734
10094,76346,83735
10095,76347,84102
10096,76349,84031
10097,76350,83740
10098,76352,83747
10099,76353,83947
10100,76355,83742
10101,76357,84340
10102,76358,84085
10103,76359,83752
10104,76361,84143
10105,76362,83964
10106,76380,83771
10107,76382,83777
10108,76398,83778
10109,76413,83797
10110,76417,83804
10111,76420,83812
10112,76427,83817
10113,76428,83822
10114,76430,83816
10115,76431,84113
10116,76434,83824
10117,76435,83825
10118,76436,83831
10119,76437,84244
10120,76438,83837
10121,76443,83834
10122,76444,83832
10123,76445,83828
10124,76446,83829
10125,76447,83830
10126,76448,83839
10127,76449,83991
10128,76450,83842
10129,76451,83843
10130,76452,83848
10131,76453,83844
10132,76455,83847
10133,76457,84337
10134,76460,83838
10135,76462,83850
10136,76496,84087
10137,76497,83914
10138,76498,83890
10139,76499,83888
10140,76500,83919
10141,76502,83915
10142,76503,83904
10143,76504,83966
10144,76505,84231
10145,76506,83893
10146,76509,83896
10147,76510,83911
10148,76511,84214
10149,76513,84364
10150,76514,83889
10151,76516,83897
10152,76517,83943
10153,76518,83944
10154,76519,83887
10155,76520,83939
10156,76521,83934
10157,76522,83974
10158,76523,83510
10159,76524,83953
10160,76525,83908
10161,76527,83920
10162,76528,83950
10163,76529,83906
10164,76530,83951
10165,76531,83976
10166,76532,84363
10167,76535,83835
10168,76536,84268
10169,76538,83913
10170,76539,83937
10171,76541,83987
10172,76544,83930
10173,76545,83935
10174,76546,83954
10175,76548,83909
10176,76549,83933
10177,76550,83509
10178,76551,83923
10179,76552,83956
10180,76553,83884
10181,76554,83895
10182,76555,83924
10183,76556,84274
10184,76559,83922
10185,76560,83741
10186,76561,83927
10187,76563,83938
10188,76564,84144
10189,76565,83977
10190,76567,83883
10191,76571,83925
10192,76572,83898
10193,76573,84118
10194,76575,83960
10195,76577,84193
10196,76578,84089
10197,76580,83886
10198,76581,83931
10199,76583,83901
10200,76584,83894
10201,76585,83980
10202,76586,83486
10203,76587,84048
10204,76588,84160
10205,76589,83918
10206,76590,84237
10207,76592,83968
10208,76593,83452
10209,76595,84015
10210,76597,83988
10211,76598,83992
10212,76599,83996
10213,76600,84039
10214,76601,83994
10215,76602,84221
10216,76603,83998
10217,76604,84002
10218,76605,84033
10219,76606,84065
10220,76607,83958
10221,76608,84114
10222,76609,84058
10223,76610,84000
10224,76611,84029
10225,76613,83962
10226,76614,84078
10227,76615,84287
10228,76616,84030
10229,76617,83891
10230,76618,84005
10231,76619,84006
10232,76620,83823
10233,76621,84053
10234,76622,84019
10235,76623,83450
10236,76624,84197
10237,76625,84027
10238,76626,84054
10239,76627,83565
10240,76628,83807
10241,76629,83845
10242,76630,83995
10243,76631,83997
10244,76632,84007
10245,76634,83999
10246,76635,83905
10247,76636,84066
10248,76637,83257
10249,76639,84026
10250,76640,83447
10251,76642,84076
10252,76643,84061
10253,76644,83569
10254,76645,84016
10255,76646,83705
10256,76647,84263
10257,76648,83973
10258,76651,84010
10259,76653,84163
10260,76654,84279
10261,76655,84009
10262,76656,84075
10263,76657,84077
10264,76658,84148
10265,76659,84315
10266,76660,84156
10267,76663,84021
10268,76664,84060
10269,76665,84134
10270,76666,84073
10271,76667,84049
10272,76668,83952
10273,76669,84103
10274,76670,84034
10275,76671,84083
10276,76672,84070
10277,76673,84115
10278,76674,83673
10279,76676,84099
10280,76679,84203
10281,76680,83455
10282,76681,84043
10283,76682,84086
10284,76683,84299
10285,76684,84339
10286,76685,84236
10287,76686,84343
10288,76687,84255
10289,76688,84202
10290,76691,84256
10291,76692,84238
10292,76693,84270
10293,76695,84232
10294,76696,84037
10295,76697,84011
10296,76698,84108
10297,76701,83635
10298,76702,84204
10299,76703,84180
10300,76704,84181
10301,76705,84014
10302,76707,84248
10303,76708,84165
10304,76709,83370
10305,76710,83981
10306,76711,84211
10307,76712,84245
10308,76713,84190
10309,76715,84093
10310,76717,84109
10311,76718,84336
10312,76719,83537
10313,76720,84188
10314,76721,84131
10315,76723,84309
10316,76726,84092
10317,76727,83606
10318,76728,84124
10319,76729,84001
10320,76730,84050
10321,76733,84196
10322,76735,84219
10323,76737,84198
10324,76738,84254
10325,76739,84025
10326,76742,83519
10327,76744,84300
10328,76745,84036
10329,76747,84069
10330,76749,84056
10331,76752,83258
10332,76754,84003
10333,76755,83841
10334,76756,84182
10335,76757,83666
10336,76758,84126
10337,76759,84080
10338,76760,83417
10339,76764,84105
10340,76765,83350
10341,76767,84128
10342,76770,83598
10343,76771,83851
10344,76773,83715
10345,76774,84178
10346,76775,84074
10347,76776,84106
10348,76777,84184
10349,76778,84150
10350,76779,84044
10351,76780,84152
10352,76781,83912
10353,76782,83260
10354,76783,84161
10355,76786,83665
10356,76787,84272
10357,76788,83963
10358,76789,84104
10359,76790,84154
10360,76791,84032
10361,76792,83833
10362,76793,84176
10363,76794,83266
10364,76796,84223
10365,76797,83940
10366,76798,84132
10367,76799,84366
10368,76800,84090
10369,76802,84111
10370,76803,83472
10371,76804,83571
10372,76806,84123
10373,76807,84120
10374,76808,83745
10375,76809,84210
10376,76810,84277
10377,76811,84332
10378,76812,84046
10379,76813,84212
10380,76814,83504
10381,76815,83819
10382,76820,84146
10383,76821,83426
10384,76823,84179
10385,76824,83553
10386,76825,84164
10387,76828,84305
10388,76830,84217
10389,76831,84334
10390,76832,84079
10391,76833,84139
10392,76834,83916
10393,76836,83955
10394,76837,83463
10395,76838,84175
10396,76839,84171
10397,76840,84101
10398,76841,84100
10399,76842,84307
10400,76843,83982
10401,76845,84012
10402,76848,83372
10403,76849,84354
10404,76851,84064
10405,76853,84141
10406,76855,84028
10407,76858,84067
10408,76859,84262
10409,76861,84295
10410,76862,83731
10411,76863,83415
10412,76864,83446
10413,76866,84308
10414,76867,83473
10415,76868,84239
10416,76871,84267
10417,76872,84356
10418,76873,83936
10419,76874,83826
10420,76875,83589
10421,76876,83464
10422,76878,84289
10423,76879,84216
10424,76881,84205
10425,76882,83313
10426,76883,83235
10427,76884,83746
10428,76885,83669
10429,76886,84282
10430,76887,83506
10431,76888,83961
10432,76889,84138
10433,76892,84136
10434,76893,84327
10435,76894,84271
10436,76895,84292
10437,76897,83739
10438,76898,83551
10439,76899,83538
10440,76900,83609
10441,76902,84023
10442,76906,83530
10443,76907,84013
10444,76908,84051
10445,76912,84222
10446,76913,83932
10447,76914,83317
10448,76917,83429
10449,76918,84218
10450,76920,84172
10451,76921,84174
10452,76923,84194
10453,76924,84329
10454,76935,84018
10455,76940,84045
10456,76943,84229
10457,76944,84278
10458,76949,84335
10459,76951,83613
10460,76958,83263
10461,76959,84157
10462,76960,83561
10463,76961,84024
10464,76962,84286
10465,76966,84349
10466,76970,83558
10467,76971,84020
10468,76972,84233
10469,76974,83683
10470,76975,84266
10471,76976,84059
10472,76978,83625
10473,76980,84324
10474,76987,83215
10475,76988,84225
10476,76989,83738
10477,76996,84265
10478,76997,84330
10479,77000,83721
10480,77001,84017
10481,77002,84207
10482,77071,84431
10483,77072,84430
10484,77092,84451
10485,77093,84459
10486,77094,84455
10487,77096,84450
10488,77098,85396
10489,77102,85379
10490,77106,84457
10491,77107,84466
10492,77108,84464
10493,77109,84469
10494,77112,84470
10495,77113,84468
10496,77115,84471
10497,77116,84467
10498,77117,84481
10499,77118,84475
10500,77119,84479
10501,77120,84476
10502,77121,84482
10503,77123,84484
10504,77124,84490
10505,77125,85330
10506,77126,84487
10507,77129,84486
10508,77130,85510
10509,77131,84497
10510,77181,84535
10511,77182,84536
10512,77183,85488
10513,77185,84538
10514,77186,84539
10515,77202,84551
10516,77203,84550
10517,77204,84552
10518,77205,84554
10519,77206,85495
10520,77207,84558
10521,77208,84555
10522,77209,84435
10523,77210,84559
10524,77211,84560
10525,77212,84562
10526,77213,85530
10527,77214,85477
10528,77217,84564
10529,77218,84568
10530,77220,84570
10531,77222,84566
10532,77224,85471
10533,77225,84577
10534,77227,84576
10535,77229,84573
10536,77230,84575
10537,77231,84581
10538,77232,84580
10539,77233,85203
10540,77234,85304
10541,77235,84586
10542,77236,84587
10543,77263,84610
10544,77264,84611
10545,77266,84613
10546,77267,84617
10547,77272,84614
10548,77274,85558
10549,77276,85559
10550,77277,84625
10551,77278,84623
10552,77279,84628
10553,77281,85235
10554,77282,84627
10555,77283,85090
10556,77284,85568
10557,77286,84632
10558,77288,84631
10559,77289,84630
10560,77290,84637
10561,77291,84634
10562,77292,84638
10563,77294,84633
10564,77295,85149
10565,77296,84635
10566,77297,85565
10567,77299,84643
10568,77300,84645
10569,77301,84648
10570,77302,84644
10571,77303,84646
10572,77307,85411
10573,77309,84652
10574,77311,85445
10575,77313,84653
10576,77314,85381
10577,77317,84667
10578,77318,84659
10579,77319,84664
10580,77320,85319
10581,77321,84663
10582,77323,84662
10583,77325,84668
10584,77326,84669
10585,77331,85457
10586,77341,84684
10587,77342,84685
10588,77343,84689
10589,77344,85572
10590,77345,84688
10591,77346,84691
10592,77347,84692
10593,77348,84696
10594,77350,85499
10595,77352,84700
10596,77353,84701
10597,77357,84704
10598,77358,84707
10599,77359,84708
10600,77363,84711
10601,77364,84720
10602,77365,84725
10603,77368,84724
10604,77371,84729
10605,77372,84727
10606,77373,85520
10607,77374,84730
10608,77375,84735
10609,77376,84733
10610,77377,84734
10611,77378,85284
10612,77380,84745
10613,77381,84739
10614,77382,85472
10615,77383,84738
10616,77384,84660
10617,77385,84747
10618,77386,84751
10619,77387,84748
10620,77388,84750
10621,77389,84752
10622,77390,85479
10623,77391,85405
10624,77392,84753
10625,77393,84749
10626,77394,85451
10627,77395,85486
10628,77397,85390
10629,77400,84754
10630,77401,84759
10631,77402,84761
10632,77403,85250
10633,77405,84762
10634,77406,84768
10635,77408,84777
10636,77412,84776
10637,77414,84784
10638,77415,84780
10639,77416,84779
10640,77417,84778
10641,77420,84785
10642,77423,85425
10643,77424,84791
10644,77426,84797
10645,77431,84794
10646,77432,84795
10647,77433,84802
10648,77434,85546
10649,77435,84804
10650,77437,84803
10651,77440,84801
10652,77442,84812
10653,77444,84811
10654,77445,84810
10655,77450,85264
10656,77451,84813
10657,77452,84815
10658,77453,85501
10659,77454,84823
10660,77455,84814
10661,77464,84835
10662,77465,85190
10663,77467,84824
10664,77469,84837
10665,77470,84829
10666,77471,84827
10667,77472,84828
10668,77473,84826
10669,77474,85506
10670,77475,85500
10671,77476,84841
10672,77477,84840
10673,77482,85447
10674,77483,85199
10675,77487,84850
10676,77489,84849
10677,77491,85236
10678,77492,84856
10679,77495,84860
10680,77496,85346
10681,77497,84863
10682,77498,84865
10683,77499,84867
10684,77500,84861
10685,77502,84869
10686,77503,84872
10687,77504,84870
10688,77509,85434
10689,77510,84878
10690,77511,84879
10691,77512,84882
10692,77513,84889
10693,77514,84883
10694,77515,84890
10695,77516,85340
10696,77543,84913
10697,77545,84909
10698,77546,84911
10699,77549,84908
10700,77558,84925
10701,77570,85217
10702,77571,84935
10703,77572,84934
10704,77576,84938
10705,77579,84943
10706,77580,84941
10707,77582,85283
10708,77583,84947
10709,77584,84948
10710,77585,85420
10711,77586,84949
10712,77588,85365
10713,77590,84951
10714,77591,85327
10715,77592,84952
10716,77594,85412
10717,77595,85166
10718,77613,85513
10719,77649,85271
10720,77653,85009
10721,77660,85315
10722,77661,85014
10723,77663,85015
10724,77664,85389
10725,77665,85013
10726,77666,85017
10727,77667,85016
10728,77669,85021
10729,77670,85030
10730,77671,85029
10731,77672,85026
10732,77673,85024
10733,77674,85402
10734,77676,85032
10735,77677,85027
10736,77678,85022
10737,77679,85023
10738,77680,85028
10739,77681,85388
10740,77683,85038
10741,77684,85458
10742,77685,85035
10743,77686,85041
10744,77688,85037
10745,77690,85039
10746,77692,85042
10747,77693,85033
10748,77695,85043
10749,77729,85154
10750,77730,85170
10751,77731,85085
10752,77732,85101
10753,77733,85093
10754,77735,85174
10755,77736,85095
10756,77738,85106
10757,77739,85108
10758,77742,84640
10759,77743,85366
10760,77744,85343
10761,77746,85104
10762,77747,85115
10763,77750,85143
10764,77752,85119
10765,77753,85312
10766,77754,85302
10767,77755,85385
10768,77756,85111
10769,77757,85107
10770,77758,85087
10771,77760,85097
10772,77761,85158
10773,77762,85116
10774,77763,85145
10775,77764,85110
10776,77765,85282
10777,77767,85404
10778,77768,85347
10779,77769,85219
10780,77771,85171
10781,77772,85482
10782,77774,85185
10783,77775,85376
10784,77777,85178
10785,77778,85338
10786,77779,85130
10787,77781,85265
10788,77782,85233
10789,77786,85134
10790,77787,85136
10791,77788,85329
10792,77789,85153
10793,77790,85380
10794,77792,85141
10795,77793,85382
10796,77794,85139
10797,77796,84929
10798,77797,85152
10799,77798,85164
10800,77800,85117
10801,77804,85160
10802,77805,85169
10803,77806,85120
10804,77808,84899
10805,77810,84760
10806,77811,84697
10807,77813,84757
10808,77814,85167
10809,77816,85175
10810,77817,85114
10811,77818,85113
10812,77821,85124
10813,77822,85092
10814,77823,84477
10815,77825,85358
10816,77826,84654
10817,77828,85194
10818,77830,85263
10819,77831,85195
10820,77832,85240
10821,77833,85102
10822,77834,85204
10823,77835,85481
10824,77837,85215
10825,77838,85210
10826,77839,85222
10827,77840,84702
10828,77841,85280
10829,77842,85259
10830,77843,85221
10831,77844,85258
10832,77846,85099
10833,77847,85480
10834,77848,85362
10835,77849,85272
10836,77850,85498
10837,77851,85455
10838,77852,85209
10839,77853,85239
10840,77854,84726
10841,77855,85213
10842,77856,84655
10843,77857,85569
10844,77858,85260
10845,77859,85333
10846,77860,85371
10847,77861,85289
10848,77862,85410
10849,77863,84770
10850,77864,85200
10851,77865,85103
10852,77867,85205
10853,77869,85307
10854,77870,85422
10855,77872,85237
10856,77873,85453
10857,77875,85251
10858,77876,84742
10859,77877,84774
10860,77878,85226
10861,77879,85534
10862,77880,85257
10863,77881,85184
10864,77884,85248
10865,77885,85414
10866,77886,85391
10867,77887,84781
10868,77888,85243
10869,77889,85386
10870,77890,85345
10871,77891,85332
10872,77892,85339
10873,77893,85360
10874,77894,84565
10875,77896,85474
10876,77897,85266
10877,77898,85354
10878,77899,85335
10879,77900,85393
10880,77901,85468
10881,77902,85270
10882,77903,85295
10883,77904,85225
10884,77905,85201
10885,77906,85242
10886,77907,85249
10887,77908,85298
10888,77909,85443
10889,77910,84567
10890,77911,84857
10891,77912,85435
10892,77913,84657
10893,77914,85279
10894,77915,85575
10895,77916,85255
10896,77917,85352
10897,77919,84493
10898,77920,85230
10899,77921,85437
10900,77924,85353
10901,77925,85206
10902,77926,85484
10903,77928,85567
10904,77930,85193
10905,77932,85460
10906,77934,85325
10907,77936,85314
10908,77938,85198
10909,77940,85287
10910,77941,85470
10911,77942,85253
10912,77943,85034
10913,77944,85459
10914,77945,84886
10915,77949,84465
10916,77950,85269
10917,77951,85475
10918,77952,85349
10919,77953,85403
10920,77954,85384
10921,77956,85275
10922,77957,84740
10923,77959,85218
10924,77960,85268
10925,77961,85512
10926,77962,85211
10927,77963,85321
10928,77965,85216
10929,77966,85089
10930,77967,85144
10931,77968,85361
10932,77970,85464
10933,77971,85456
10934,77972,85326
10935,77973,84478
10936,77975,84713
10937,77976,85557
10938,77978,84537
10939,77980,85370
10940,77982,85212
10941,77984,84556
10942,77985,84480
10943,77987,85305
10944,77988,85176
10945,77989,84868
10946,77990,84877
10947,77991,85387
10948,77992,85359
10949,77993,85369
10950,77998,85324
10951,78000,85428
10952,78003,84732
10953,78004,85440
10954,78006,85105
10955,78007,84429
10956,78008,85308
10957,78009,85318
10958,78010,85407
10959,78011,85539
10960,78012,85363
10961,78013,84880
10962,78014,85151
10963,78015,84488
10964,78016,84940
10965,78017,85566
10966,78018,84723
10967,78019,85394
10968,78022,85529
10969,78023,84647
10970,78024,85220
10971,78025,85441
10972,78026,85465
10973,78027,84489
10974,78029,84624
10975,78030,85438
10976,78031,85224
10977,78032,85399
10978,78033,85341
10979,78035,85125
10980,78036,84670
10981,78038,85511
10982,78039,85570
10983,78040,84783
10984,78041,85439
10985,78042,85348
10986,78043,84582
10987,78044,85469
10988,78045,85231
10989,78046,84584
10990,78047,85320
10991,78048,85020
10992,78051,85432
10993,78054,85350
10994,78056,84650
10995,78057,84755
10996,78058,85286
10997,78060,85334
10998,78061,85523
10999,78063,84561
11000,78064,85288
11001,78065,85300
11002,78066,85467
11003,78067,85132
11004,78069,85127
11005,78070,85383
11006,78071,84618
11007,78072,85398
11008,78073,85328
11009,78074,85430
11010,78075,84884
11011,78076,84672
11012,78078,85238
11013,78081,84585
11014,78082,84731
11015,78084,85293
11016,78086,85416
11017,78088,85297
11018,78089,85408
11019,78091,85202
11020,78092,84463
11021,78093,84928
11022,78095,85417
11023,78096,85409
11024,78097,85331
11025,78099,85463
11026,78100,84674
11027,78101,84825
11028,78102,85368
11029,78105,85395
11030,78106,85094
11031,78108,84792
11032,78109,85285
11033,78111,85433
11034,78113,85355
11035,78114,85357
11036,78115,85188
11037,78116,84460
11038,78118,85294
11039,78119,85476
11040,78120,85129
11041,78121,85186
11042,78124,85452
11043,78126,85147
11044,78127,85267
11045,78128,85542
11046,78130,84944
11047,78131,84756
11048,78132,84746
11049,78133,84818
11050,78134,85310
11051,78135,85214
11052,78139,84718
11053,78140,85274
11054,78141,85462
11055,78146,85157
11056,78151,85505
11057,78154,84793
11058,78156,84473
11059,78157,85449
11060,78168,85322
11061,78173,85309
11062,78176,84805
11063,78177,85442
11064,78182,85180
11065,78184,85496
11066,78191,85299
11067,78192,85423
11068,78193,85244
11069,78194,85450
11070,78195,85301
11071,78199,84743
11072,78202,85561
11073,78203,85146
11074,78204,85372
11075,78205,85448
11076,78207,84895
11077,78208,84474
11078,78209,85277
11079,78211,84836
11080,78213,84839
11081,78220,84437
11082,78221,85553
11083,78222,84945
11084,78229,84832
11085,78233,84930
11086,78235,85502
11087,78304,86662
11088,78305,85657
11089,78306,86393
11090,78325,86577
11091,78326,85675
11092,78327,85674
11093,78329,85677
11094,78330,85678
11095,78331,85684
11096,78332,85680
11097,78334,85679
11098,78340,85686
11099,78341,86699
11100,78342,85691
11101,78343,86471
11102,78344,85692
11103,78346,86631
11104,78347,85689
11105,78348,85690
11106,78349,85687
11107,78350,85699
11108,78351,85695
11109,78353,86759
11110,78354,85697
11111,78356,85705
11112,78357,86488
11113,78359,85703
11114,78360,85709
11115,78362,85700
11116,78365,85708
11117,78414,85755
11118,78415,85756
11119,78418,85757
11120,78419,85762
11121,78422,86395
11122,78435,85773
11123,78436,86520
11124,78437,85775
11125,78438,85774
11126,78439,85780
11127,78443,85777
11128,78444,85786
11129,78445,85784
11130,78446,85785
11131,78447,85787
11132,78450,86696
11133,78451,85789
11134,78454,85794
11135,78455,85793
11136,78459,85799
11137,78460,86525
11138,78461,85802
11139,78462,85798
11140,78463,85801
11141,78464,85808
11142,78465,85803
11143,78466,85804
11144,78467,85805
11145,78469,85807
11146,78496,86779
11147,78499,85834
11148,78500,85836
11149,78505,85837
11150,78509,85846
11151,78510,85850
11152,78511,85849
11153,78512,85854
11154,78513,85851
11155,78514,86421
11156,78516,86303
11157,78517,86693
11158,78519,85858
11159,78520,86644
11160,78521,85860
11161,78522,85857
11162,78523,85864
11163,78525,85865
11164,78527,85868
11165,78528,86382
11166,78529,85866
11167,78530,86504
11168,78532,85870
11169,78533,85869
11170,78534,85873
11171,78535,85876
11172,78536,86700
11173,78537,85874
11174,78542,85884
11175,78544,86701
11176,78546,86728
11177,78547,85889
11178,78549,85896
11179,78550,85893
11180,78551,85887
11181,78553,85890
11182,78554,85897
11183,78556,85892
11184,78558,85900
11185,78559,86751
11186,78561,85910
11187,78574,85920
11188,78575,85923
11189,78576,86295
11190,78577,86648
11191,78578,85926
11192,78579,86603
11193,78580,85934
11194,78583,86769
11195,78585,85939
11196,78586,85940
11197,78588,85937
11198,78590,85944
11199,78591,85945
11200,78592,85946
11201,78595,85947
11202,78596,86564
11203,78597,85953
11204,78598,85954
11205,78600,85955
11206,78601,85957
11207,78604,86668
11208,78605,85961
11209,78606,86658
11210,78607,85963
11211,78608,85972
11212,78609,85966
11213,78610,85967
11214,78611,85970
11215,78613,85975
11216,78616,86614
11217,78617,86532
11218,78622,85987
11219,78623,86459
11220,78624,85905
11221,78625,85980
11222,78626,85979
11223,78627,85986
11224,78628,86786
11225,78630,85978
11226,78634,86645
11227,78635,86703
11228,78636,86468
11229,78637,86746
11230,78638,85993
11231,78639,85995
11232,78641,86000
11233,78643,86003
11234,78645,85997
11235,78647,86008
11236,78648,86006
11237,78649,86005
11238,78650,86004
11239,78651,86729
11240,78653,86010
11241,78656,86014
11242,78657,86016
11243,78659,86019
11244,78662,86654
11245,78666,86026
11246,78667,86027
11247,78669,86029
11248,78670,86028
11249,78673,86025
11250,78675,86037
11251,78677,86033
11252,78679,86517
11253,78680,86034
11254,78683,86317
11255,78684,86691
11256,78685,86038
11257,78688,86039
11258,78693,86046
11259,78697,86407
11260,78698,86766
11261,78700,86788
11262,78703,86061
11263,78704,86737
11264,78705,86055
11265,78706,86627
11266,78707,86723
11267,78708,86683
11268,78710,86065
11269,78716,86623
11270,78720,86566
11271,78722,86075
11272,78724,86516
11273,78725,86077
11274,78728,86090
11275,78729,86551
11276,78731,86091
11277,78733,86086
11278,78734,86097
11279,78735,86095
11280,78737,86098
11281,78739,86099
11282,78743,86105
11283,78744,86106
11284,78746,86111
11285,78747,86109
11286,78748,86114
11287,78777,86131
11288,78778,86132
11289,78803,86507
11290,78804,86161
11291,78805,86160
11292,78806,86157
11293,78808,86339
11294,78809,86162
11295,78811,86169
11296,78812,86166
11297,78813,86584
11298,78814,86538
11299,78815,86477
11300,78816,86575
11301,78817,86170
11302,78818,86168
11303,78823,86174
11304,78824,86176
11305,78825,86638
11306,78827,86172
11307,78828,86663
11308,78846,86569
11309,78848,86196
11310,78866,86211
11311,78868,86212
11312,78879,86721
11313,78882,86223
11314,78893,86400
11315,78894,86231
11316,78896,86233
11317,78897,86232
11318,78898,86229
11319,78899,86230
11320,78902,86239
11321,78903,86242
11322,78904,86246
11323,78905,86243
11324,78906,86248
11325,78911,86238
11326,78912,86244
11327,78914,86249
11328,78915,86253
11329,78917,86254
11330,78918,86255
11331,78920,86257
11332,78921,86501
11333,78925,86260
11334,78926,86251
11335,78928,86613
11336,78962,86365
11337,78963,86324
11338,78964,86299
11339,78965,86366
11340,78966,86300
11341,78968,86301
11342,78969,86309
11343,78971,86352
11344,78972,86313
11345,78975,86371
11346,78976,86659
11347,78977,86379
11348,78979,86296
11349,78980,86341
11350,78981,86480
11351,78984,86384
11352,78985,86316
11353,78986,86326
11354,78988,86311
11355,78989,86338
11356,78990,86374
11357,78991,86312
11358,78994,86376
11359,78995,86325
11360,78997,86512
11361,79000,86082
11362,79001,86323
11363,79002,86346
11364,79003,86062
11365,79004,86334
11366,79005,86396
11367,79007,86392
11368,79010,86329
11369,79011,86298
11370,79012,86322
11371,79015,86332
11372,79016,86674
11373,79017,86368
11374,79019,86345
11375,79020,86461
11376,79021,86330
11377,79022,86304
11378,79023,86321
11379,79025,86356
11380,79026,86397
11381,79027,86053
11382,79029,86152
11383,79030,85908
11384,79031,86763
11385,79033,86362
11386,79037,86331
11387,79038,85991
11388,79039,86503
11389,79041,86360
11390,79043,86705
11391,79044,86630
11392,79046,85982
11393,79047,86297
11394,79049,86389
11395,79051,86385
11396,79053,86377
11397,79054,86719
11398,79055,86473
11399,79056,85706
11400,79058,86695
11401,79059,85881
11402,79061,86458
11403,79063,86555
11404,79064,86410
11405,79065,86013
11406,79066,86318
11407,79067,86412
11408,79068,86451
11409,79069,86414
11410,79070,86535
11411,79071,86448
11412,79072,86399
11413,79075,86465
11414,79076,86423
11415,79077,86497
11416,79079,86469
11417,79080,86444
11418,79081,86428
11419,79082,86509
11420,79083,86625
11421,79084,86472
11422,79085,86413
11423,79086,86294
11424,79087,86032
11425,79088,86159
11426,79089,85883
11427,79090,86416
11428,79091,86490
11429,79092,86685
11430,79093,86430
11431,79095,86601
11432,79096,85996
11433,79097,86432
11434,79098,86483
11435,79100,86621
11436,79101,86508
11437,79102,86466
11438,79103,86730
11439,79105,86434
11440,79106,86401
11441,79108,86492
11442,79109,85969
11443,79110,86002
11444,79111,86463
11445,79112,86052
11446,79113,86527
11447,79114,86364
11448,79117,86474
11449,79120,86012
11450,79121,86754
11451,79122,86500
11452,79123,86455
11453,79124,86585
11454,79125,86554
11455,79126,86536
11456,79127,86445
11457,79129,85990
11458,79130,86558
11459,79131,86460
11460,79133,86489
11461,79134,86462
11462,79135,86450
11463,79136,86596
11464,79137,86453
11465,79139,86632
11466,79140,86457
11467,79141,86548
11468,79145,86481
11469,79147,86607
11470,79148,86546
11471,79149,86704
11472,79150,86677
11473,79151,86783
11474,79152,86735
11475,79153,86511
11476,79154,86484
11477,79157,86560
11478,79158,86302
11479,79163,86425
11480,79164,86534
11481,79165,86424
11482,79167,86576
11483,79168,86657
11484,79169,86617
11485,79171,86419
11486,79173,86417
11487,79174,86715
11488,79176,86582
11489,79177,86544
11490,79178,86712
11491,79179,85901
11492,79182,86599
11493,79183,86449
11494,79184,86351
11495,79185,86590
11496,79189,86550
11497,79191,85698
11498,79192,86436
11499,79195,86441
11500,79196,86529
11501,79199,86583
11502,79200,86464
11503,79203,86573
11504,79204,86647
11505,79205,86531
11506,79206,86559
11507,79208,86628
11508,79209,86475
11509,79211,86724
11510,79213,86652
11511,79215,86422
11512,79217,86711
11513,79218,86343
11514,79220,86420
11515,79221,86571
11516,79222,86084
11517,79223,86390
11518,79224,86545
11519,79225,86092
11520,79226,85855
11521,79227,85877
11522,79230,86650
11523,79233,86698
11524,79237,86256
11525,79240,86608
11526,79241,86498
11527,79242,86570
11528,79243,85880
11529,79244,86519
11530,79245,86587
11531,79246,86454
11532,79248,85704
11533,79250,85899
11534,79252,86692
11535,79253,86777
11536,79255,86526
11537,79256,86641
11538,79257,86491
11539,79258,86586
11540,79259,85658
11541,79262,85847
11542,79263,85931
11543,79264,86496
11544,79265,85921
11545,79266,86694
11546,79268,86456
11547,79269,85903
11548,79271,85976
11549,79273,86009
11550,79274,86744
11551,79275,85790
11552,79276,85898
11553,79277,85782
11554,79278,86446
11555,79281,86418
11556,79283,86067
11557,79287,85862
11558,79291,86574
11559,79294,86629
11560,79296,86626
11561,79297,86506
11562,79298,86541
11563,79300,86612
11564,79304,85833
11565,79305,85882
11566,79306,86144
11567,79307,85781
11568,79308,86589
11569,79309,85902
11570,79311,86447
11571,79314,86702
11572,79315,86600
11573,79317,86549
11574,79319,86687
11575,79321,86443
11576,79324,86415
11577,79325,85682
11578,79326,86154
11579,79327,86524
11580,79328,86405
11581,79329,86510
11582,79332,86056
11583,79334,86051
11584,79335,85925
11585,79338,86494
11586,79339,86646
11587,79341,86015
11588,79342,85894
11589,79344,86681
11590,79345,85964
11591,79346,86773
11592,79348,86404
11593,79350,86580
11594,79351,86697
11595,79352,86649
11596,79353,86606
